time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-01-03T17:32:29.830Z,7.787,92.095,43.8,4.7,mb,42,128.7,,0.79,us,usp000jczz,2014-11-07T01:46:42.835Z,"Nicobar Islands, India region",earthquake,,6.4,,20,reviewed,us,us
2012-01-03T07:40:01.640Z,39.836,77.286,43.7,4.5,mb,39,101.3,,0.95,us,usp000jczj,2014-11-07T01:46:42.657Z,"118 km ENE of Kashgar, China",earthquake,,7.7,,10,reviewed,us,us
2012-01-01T05:19:34.930Z,10.632,91.737,10,4.6,mb,27,84.9,,1.28,us,usp000jcwr,2014-11-07T01:46:41.131Z,"158 km SW of Port Blair, India",earthquake,,,,13,reviewed,us,us
2012-01-01T02:35:21.110Z,23.472,91.834,27.8,4.6,mb,74,77.2,,0.65,us,usp000jcwj,2015-03-24T02:28:01.440Z,"18 km ESE of Amarpur, India",earthquake,,10.4,,27,reviewed,us,us
2011-12-31T05:39:50.860Z,27.117,66.313,19.7,4.9,mb,120,41.5,,0.66,us,usp000jcvq,2015-03-24T01:24:25.912Z,"82 km SSW of Khuzdar, Pakistan",earthquake,,12.1,,68,reviewed,us,us
2011-12-29T15:27:23.060Z,38.659,70.762,43.5,4.7,mb,121,59.1,,1.02,us,usp000jct9,2014-11-07T01:46:38.530Z,"53 km SE of Rasht, Tajikistan",earthquake,,6.1,,58,reviewed,us,us
2011-12-28T19:19:17.110Z,36.478,70.28,228.2,4.7,mb,124,83.5,,0.91,us,usp000jcsc,2014-11-07T01:46:38.377Z,"39 km ESE of Farkh?r, Afghanistan",earthquake,,,,61,reviewed,us,us
2011-12-27T07:25:38.840Z,39.75,97.42,10,4.5,mb,54,107.7,,1,us,usp000jcps,2014-11-07T01:46:37.908Z,"28 km WSW of Laojunmiao, China",earthquake,,,,12,reviewed,us,us
2011-12-27T03:25:53.920Z,7.189,92.987,40.3,5,mb,84,81.2,,0.83,us,usp000jcpm,2014-11-07T01:46:37.888Z,"294 km WNW of Sabang, Indonesia",earthquake,,6.4,,39,reviewed,us,us
2011-12-26T11:30:28.440Z,35.758,70.183,31.3,4.5,mb,35,93.6,,1.04,us,usp000jcnn,2014-11-07T01:46:37.659Z,"76 km WNW of P?r?n, Afghanistan",earthquake,,16.9,,6,reviewed,us,us
2011-12-26T10:40:30.700Z,23.355,94.255,73.8,4.7,mb,31,143.6,,0.57,us,usp000jcnm,2014-11-07T01:46:37.657Z,"35 km SSW of Mawlaik, Myanmar",earthquake,,7.2,,10,reviewed,us,us
2011-12-26T08:35:44.560Z,36.414,70.888,174.1,4.8,mb,94,80.8,,0.94,us,usp000jcng,2014-11-07T01:46:37.643Z,"50 km S of Jurm, Afghanistan",earthquake,,5.7,,42,reviewed,us,us
2011-12-24T17:17:31.130Z,27.813,66.598,35,4.9,mb,22,133.8,,1.41,us,usp000jckf,2014-11-07T01:46:37.130Z,"1 km W of Khuzdar, Pakistan",earthquake,,,,7,reviewed,us,us
2011-12-23T12:02:02.330Z,28.855,68.301,10,5.1,mwc,98,57.4,,0.88,us,usp000jcj6,2022-04-08T20:24:59.781Z,"43 km NNW of Sohbatpur, Pakistan",earthquake,,,,,reviewed,us,gcmt
2011-12-22T23:42:59.760Z,31.868,86.389,35,4.9,mwc,70,51.1,,1.37,us,usp000jcgy,2014-11-07T01:46:36.514Z,"western Xizang",earthquake,,,,,reviewed,us,gcmt
2011-12-21T13:59:44.130Z,36.492,70.857,202.2,4.6,mb,75,81.9,,0.94,us,usp000jcfd,2014-11-07T01:46:36.194Z,"41 km S of Jurm, Afghanistan",earthquake,,,,26,reviewed,us,us
2011-12-19T01:52:55.800Z,30.04,59.47,14.1,4.6,mblg,49,76.2,,,us,usp000jcct,2014-11-07T01:46:35.565Z,"51 km WNW of No?rat?b?d, Iran",earthquake,,,,,reviewed,thr,teh
2011-12-18T12:28:10.530Z,36.383,71.58,115.8,4.7,mb,34,100.3,,0.88,us,usp000jcc1,2014-11-07T01:46:35.293Z,"33 km S of Ashk?sham, Afghanistan",earthquake,,7.9,,16,reviewed,us,us
2011-12-16T15:47:25.970Z,7.725,94.023,35,5.1,mwc,74,73.5,,1.19,us,usp000jc8y,2022-04-08T20:24:31.269Z,"248 km NW of Sabang, Indonesia",earthquake,,,,,reviewed,us,gcmt
2011-12-16T15:12:44.060Z,7.885,94.131,35,4.9,mb,67,69.2,,1.04,us,usp000jc8x,2014-11-07T01:46:34.757Z,"256 km NNW of Sabang, Indonesia",earthquake,,,,26,reviewed,us,us
2011-12-15T04:51:02.120Z,14.045,93.148,54.3,4.7,mb,23,100.9,,0.91,us,usp000jc79,2014-11-07T01:46:34.122Z,"263 km N of Bamboo Flat, India",earthquake,,23.4,,5,reviewed,us,us
2011-12-14T05:39:25.150Z,39.463,94.384,10,4.7,mb,46,96.4,,0.94,us,usp000jc60,2014-11-07T01:46:33.927Z,"290 km W of Laojunmiao, China",earthquake,,,,9,reviewed,us,us
2011-12-12T15:02:21.840Z,36.427,71.165,148.4,4.9,mb,86,81.3,,0.93,us,usp000jc48,2014-11-07T01:46:33.383Z,"43 km SW of Ashk?sham, Afghanistan",earthquake,,,,30,reviewed,us,us
2011-12-12T04:45:44.120Z,24.886,95.26,122.4,4.6,mb,31,84.8,,0.92,us,usp000jc3n,2014-11-07T01:46:33.197Z,"115 km SE of Phek, India",earthquake,,5.9,,4,reviewed,us,us
2011-12-11T12:38:55.730Z,39.425,94.305,10,4.6,mb,70,85.3,,1,us,usp000jc2u,2014-11-07T01:46:33.098Z,"297 km W of Laojunmiao, China",earthquake,,,,33,reviewed,us,us
2011-12-07T03:07:49.100Z,36.188,71.622,116.8,4.5,mb,50,110.5,,1.01,us,usp000jbwy,2014-11-07T01:46:31.656Z,"55 km S of Ashk?sham, Afghanistan",earthquake,,8.2,,8,reviewed,us,us
2011-12-06T01:22:27.860Z,12.213,91.857,37.9,4.7,mb,60,75.8,,0.82,us,usp000jbvs,2014-11-07T01:46:31.455Z,"109 km WNW of Bamboo Flat, India",earthquake,,7.8,,20,reviewed,us,us
2011-12-05T18:55:43.010Z,32.554,92.886,16.5,4.9,mwc,68,40.8,,1.23,us,usp000jbvd,2014-11-07T01:46:31.352Z,"142 km NNE of Nagqu, China",earthquake,,17.6,,,reviewed,us,gcmt
2011-12-05T16:10:34.800Z,37.498,71.833,121.4,4.6,mb,68,77.7,,1.02,us,usp000jbv5,2015-03-24T02:27:43.739Z,"24 km E of Khorugh, Tajikistan",earthquake,,,,24,reviewed,us,us
2011-12-05T05:59:09.350Z,12.484,93.256,81.1,4.6,mb,40,85.8,,0.94,us,usp000jbuh,2014-11-07T01:46:31.197Z,"104 km NE of Bamboo Flat, India",earthquake,,7.5,,5,reviewed,us,us
2011-12-02T20:00:02.050Z,7.643,94.175,35,4.7,mb,50,79.4,,1.21,us,usp000jbr7,2014-11-07T01:46:30.031Z,"231 km NNW of Sabang, Indonesia",earthquake,,,,14,reviewed,us,us
2011-12-02T19:59:45.920Z,7.854,94.061,41.2,4.5,mb,47,86.9,,0.87,us,usp000jbr6,2014-11-07T01:46:30.021Z,"Nicobar Islands, India region",earthquake,,6.8,,8,reviewed,us,us
2011-12-02T19:37:48.010Z,7.731,93.851,37.5,5.1,mwc,245,36.6,,1.1,us,usp000jbr4,2022-04-08T20:23:37.809Z,"260 km NW of Sabang, Indonesia",earthquake,,5.5,,,reviewed,us,gcmt
2011-12-01T12:48:17.710Z,38.31,76.888,31.5,4.9,mwc,200,31.6,,0.99,us,usp000jbp9,2020-09-21T17:52:24.146Z,"33 km WSW of Shache, China",earthquake,,9.5,,,reviewed,us,gcmt
2011-12-01T03:50:56.970Z,31.804,83.823,6.7,5.1,mwc,110,53.9,,0.89,us,usp000jbnx,2022-04-08T20:23:17.546Z,"western Xizang",earthquake,,3.3,,,reviewed,us,gcmt
2011-11-30T19:49:04.260Z,7.839,93.97,23.6,5.1,mb,103,64.4,,0.97,us,usp000jbnm,2014-11-07T01:46:26.232Z,"261 km NW of Sabang, Indonesia",earthquake,,,,51,reviewed,us,us
2011-11-30T19:42:32.600Z,7.805,93.843,6,5.6,mww,315,21.4,,1.08,us,usp000jbnk,2022-04-08T22:12:59.326Z,"267 km NW of Sabang, Indonesia",earthquake,,,,,reviewed,us,us
2011-11-29T13:37:19.070Z,21.388,94.345,81.6,4.8,mb,60,61.3,,0.66,us,usp000jbkk,2014-11-07T01:46:25.808Z,"73 km NW of Chauk, Myanmar",earthquake,,,,21,reviewed,us,us
2011-11-29T03:04:54.540Z,38.598,71.847,64.3,4.5,mb,50,84.4,,1.15,us,usp000jbk0,2014-11-07T01:46:25.712Z,"76 km SSE of Karakenja, Tajikistan",earthquake,,8.4,,12,reviewed,us,us
2011-11-28T15:06:52.140Z,25.2,97.602,35.3,5.2,mwc,112,43.4,,0.9,us,usp000jbjb,2022-04-08T22:12:44.517Z,"29 km SE of Myitkyina, Myanmar",earthquake,,6,,,reviewed,us,gcmt
2011-11-25T05:32:24.740Z,37.788,74.504,64.5,4.7,mb,34,126,,1.21,us,usp000jbcf,2014-11-07T01:46:24.706Z,"63 km SE of Murghob, Tajikistan",earthquake,,14.1,,10,reviewed,us,us
2011-11-24T15:49:50.720Z,36.363,71.355,77.5,4.8,mb,45,86.9,,1.02,us,usp000jbbd,2014-11-07T01:46:24.576Z,"38 km SSW of Ashk?sham, Afghanistan",earthquake,,8.5,,9,reviewed,us,us
2011-11-21T03:15:41.560Z,24.96,95.232,107,5.7,mww,370,14.5,,0.99,us,usp000jb6k,2022-04-08T22:12:20.650Z,"107 km SE of Phek, India",earthquake,,,,,reviewed,us,us
2011-11-21T01:56:41.800Z,32.2,59.92,14.2,5,mwc,124,30.7,,,us,usp000jb6f,2022-04-08T22:12:19.432Z,"98 km SE of B?rjand, Iran",earthquake,,,,,reviewed,thr,gcmt
2011-11-18T07:31:40.580Z,37.337,72.205,211.9,4.7,mb,45,166.4,,0.66,us,usp000jb1d,2014-11-07T01:46:22.379Z,"43 km NNW of Khand?d, Afghanistan",earthquake,,4.8,,27,reviewed,us,us
2011-11-15T10:18:41.330Z,11.143,93.648,143,4.7,mb,42,103.7,,0.59,us,usp000jawm,2014-11-07T01:46:21.352Z,"114 km ESE of Port Blair, India",earthquake,,6,,15,reviewed,us,us
2011-11-13T17:19:30.050Z,39.418,72.575,35,4.5,mb,47,85.1,,1.3,us,usp000jauf,2014-11-07T01:46:20.941Z,"30 km ESE of Kyzyl-Eshme, Kyrgyzstan",earthquake,,,,7,reviewed,us,us
2011-11-13T08:00:15.200Z,28.15,59.299,20,4.6,mb,55,69.3,,,us,usp000jatq,2014-11-07T01:46:20.848Z,"140 km SE of Bam, Iran",earthquake,,,,16,reviewed,teh,us
2011-11-11T01:45:33.830Z,35.331,73.027,10.4,4.5,mb,39,144.3,,0.81,us,usp000japc,2014-11-07T01:46:19.951Z,"72 km N of Shingli Bala, Pakistan",earthquake,,22.3,,15,reviewed,us,us
2011-11-10T15:15:07.110Z,7.781,91.95,39.6,4.8,mb,17,130.8,,0.75,us,usp000jany,2014-11-07T01:46:19.890Z,"Nicobar Islands, India region",earthquake,,8.9,,5,reviewed,us,us
2011-11-07T11:59:31.440Z,36.502,71.102,212.1,5.6,mwb,399,15.2,,0.83,us,usp000jah3,2022-04-08T22:10:48.520Z,"43 km WSW of Ashk?sham, Afghanistan",earthquake,,4,,,reviewed,us,us
2011-11-07T09:43:44.320Z,30.163,97.503,48.9,4.7,mb,45,93.5,,0.6,us,usp000jagx,2014-11-07T01:46:18.851Z,"111 km SSE of Qamdo, China",earthquake,,7.4,,13,reviewed,us,us
2011-11-06T21:57:29.860Z,30.118,97.418,48.4,4.8,mb,90,46.7,,0.8,us,usp000jafu,2014-11-07T01:46:18.694Z,"114 km SSE of Qamdo, China",earthquake,,5.3,,33,reviewed,us,us
2011-11-05T03:22:31.530Z,39.393,71.781,27.2,4.7,mb,100,79.6,,1.08,us,usp000jabv,2014-11-07T01:46:17.856Z,"28 km NE of Karakenja, Tajikistan",earthquake,,13,,43,reviewed,us,us
2011-11-04T10:14:43.240Z,24.923,95.588,160.3,4.7,mb,32,41.6,,0.8,us,usp000jaaq,2014-11-07T01:46:17.592Z,"137 km SE of Phek, India",earthquake,,5.4,,10,reviewed,us,us
2011-11-03T11:34:19.350Z,36.44,71.372,87.5,4.9,mwc,132,59,,1.02,us,usp000ja9m,2014-11-07T01:46:16.950Z,"30 km SSW of Ashk?sham, Afghanistan",earthquake,,6.2,,,reviewed,us,gcmt
2011-11-02T05:55:18.100Z,36.723,68.781,44.5,4.6,mb,33,45.9,,1.21,us,usp000ja7x,2014-11-07T01:46:16.369Z,"6 km W of Kunduz, Afghanistan",earthquake,,11.2,,7,reviewed,us,us
2011-11-01T00:21:28.090Z,43.648,82.437,28,5.6,mww,512,16.1,,0.78,us,usp000ja68,2022-04-08T22:10:07.785Z,"70 km WNW of Xinyuan, China",earthquake,,,,,reviewed,us,us
2011-10-31T02:11:49.270Z,36.367,70.772,207.2,4.5,mb,89,55.5,,0.72,us,usp000ja58,2014-11-07T01:46:12.756Z,"55 km S of Jurm, Afghanistan",earthquake,,6.3,,42,reviewed,us,us
2011-10-29T07:51:37.070Z,24.19,93.516,35,4.7,mb,30,154.8,,0.79,us,usp000ja2s,2014-11-07T01:46:12.352Z,"22 km SW of Chur?ch?ndpur, India",earthquake,,,,13,reviewed,us,us
2011-10-27T04:42:21.070Z,38.303,74.011,127.6,4.5,mb,41,82.9,,0.87,us,usp000j9yu,2014-11-07T01:46:11.555Z,"15 km NNE of Murghob, Tajikistan",earthquake,,7,,12,reviewed,us,us
2011-10-23T09:19:48.310Z,39.359,71.746,49.3,4.5,mb,57,79.5,,0.97,us,usp000j9rn,2014-11-07T01:46:09.151Z,"23 km NE of Karakenja, Tajikistan",earthquake,,7.5,,21,reviewed,us,us
2011-10-21T14:40:36.320Z,24.884,94.211,65.9,4.5,mb,47,70.1,,0.94,us,usp000j9nb,2015-03-24T02:29:37.907Z,"28 km NE of Yairipok, India",earthquake,,8.3,,19,reviewed,us,us
2011-10-21T08:29:26.020Z,27.131,91.28,27,4.5,mb,64,71.5,,0.73,us,usp000j9n2,2014-11-07T01:46:08.515Z,"15 km NW of Pemagatshel, Bhutan",earthquake,,12,,24,reviewed,us,us
2011-10-20T20:52:34.780Z,35.436,81.607,2.4,5,mwc,85,56.6,,1.07,us,usp000j9m9,2022-04-08T22:08:28.840Z,"238 km SE of Hotan, China",earthquake,,17.1,,,reviewed,us,gcmt
2011-10-20T17:18:34.170Z,21.211,70.533,10,5.1,mwc,89,72,,0.81,us,usp000j9m2,2022-04-08T22:08:27.463Z,"15 km SE of Mendarda, India",earthquake,,,,,reviewed,us,gcmt
2011-10-20T08:04:54.180Z,41.154,72.388,35,4.6,mb,15,141.4,,1.2,us,usp000j9kp,2014-11-07T01:46:08.191Z,"15 km NNW of Kochkor-Ata, Kyrgyzstan",earthquake,,,,1,reviewed,us,us
2011-10-20T07:59:37.950Z,40.992,72.503,35,4.7,mb,27,116.2,,0.93,us,usp000j9kn,2014-11-07T01:46:08.188Z,"5 km SSE of Kochkor-Ata, Kyrgyzstan",earthquake,,,,5,reviewed,us,us
2011-10-16T00:31:10.470Z,35.68,76.377,46.2,4.5,mb,51,81.9,,1.18,us,usp000j9d5,2014-11-07T01:46:07.003Z,"79 km ENE of Skardu, Pakistan",earthquake,,9.1,,12,reviewed,us,us
2011-10-11T16:46:08.720Z,26.983,66.676,3.5,4.9,mb,94,38.2,,1.09,us,usp000j980,2022-04-08T22:07:45.626Z,"91 km NNE of Bela, Pakistan",earthquake,,20.3,,47,reviewed,us,us
2011-10-11T13:40:29.360Z,13.721,93.823,73.1,4.9,mb,60,77.2,,0.84,us,usp000j97v,2014-11-07T01:46:06.072Z,"253 km NNE of Bamboo Flat, India",earthquake,,,,11,reviewed,us,us
2011-10-11T01:17:21.750Z,38.899,70.661,51.8,4.5,mb,63,72.3,,1.2,us,usp000j972,2015-03-24T01:21:45.271Z,"29 km ESE of Rasht, Tajikistan",earthquake,,10.1,,17,reviewed,us,us
2011-10-09T21:16:32.550Z,32.589,93.884,49.8,4.5,mb,65,59,,1.01,us,usp000j952,2014-11-07T01:46:05.570Z,"212 km NE of Nagqu, China",earthquake,,7.8,,18,reviewed,us,us
2011-10-09T16:46:25.420Z,35.91,70.658,102.1,4.5,mb,13,205,,0.99,us,usp000j94v,2014-11-07T01:46:05.549Z,"59 km NNW of P?r?n, Afghanistan",earthquake,,25.3,,3,reviewed,us,us
2011-10-06T16:47:20.430Z,39.426,72.882,41.5,4.6,mb,59,87,,1.17,us,usp000j90k,2014-11-07T01:46:04.684Z,"54 km ESE of Kyzyl-Eshme, Kyrgyzstan",earthquake,,8.1,,16,reviewed,us,us
2011-10-05T14:40:48.870Z,38.293,87.311,18.4,4.9,mb,87,76.4,,0.8,us,usp000j8yj,2014-11-07T01:46:03.989Z,"southern Xinjiang, China",earthquake,,11.3,,38,reviewed,us,us
2011-10-04T10:26:27.510Z,38.708,70.416,24.4,4.7,mb,40,70.6,,1.31,us,usp000j8wz,2014-11-07T01:46:03.385Z,"35 km S of Rasht, Tajikistan",earthquake,,17.9,,14,reviewed,us,us
2011-10-04T05:51:51.920Z,36.612,68.647,13.8,4.6,mb,70,48.8,,1.21,us,usp000j8wm,2014-11-07T01:46:03.123Z,"22 km SW of Kunduz, Afghanistan",earthquake,,18.2,,20,reviewed,us,us
2011-10-03T04:35:03.360Z,13.071,95.797,42.9,4.8,mb,52,77.7,,1.18,us,usp000j8vc,2014-11-07T01:46:02.536Z,"282 km WSW of Dawei, Myanmar",earthquake,,9.1,,20,reviewed,us,us
2011-10-01T17:54:15.250Z,12.874,95.923,14.9,4.5,mb,38,169,,1.08,us,usp000j8tq,2014-11-07T01:46:01.795Z,"279 km WSW of Dawei, Myanmar",earthquake,,25.7,,16,reviewed,us,us
2011-10-01T12:48:57.410Z,12.989,95.784,15.1,5,mwc,93,48.9,,0.72,us,usp000j8te,2014-11-07T01:46:01.682Z,"287 km WSW of Dawei, Myanmar",earthquake,,9.6,,,reviewed,us,gcmt
2011-10-01T04:22:19.210Z,12.969,95.838,46.8,5.2,mb,135,45.3,,0.82,us,usp000j8t0,2015-03-24T02:39:39.534Z,"282 km WSW of Dawei, Myanmar",earthquake,,4.6,,62,reviewed,us,us
2011-10-01T01:18:49.880Z,12.939,95.847,42.3,4.6,mb,26,89.9,,0.97,us,usp000j8ss,2014-11-07T01:46:00.541Z,"283 km WSW of Dawei, Myanmar",earthquake,,14.8,,8,reviewed,us,us
2011-09-29T01:11:40.780Z,38.522,69.626,43.7,4.5,mb,53,78.7,,1.02,us,usp000j8q7,2014-11-07T01:45:58.043Z,"22 km SSW of Obigarm, Tajikistan",earthquake,,7.8,,12,reviewed,us,us
2011-09-27T19:01:35.350Z,38.544,71.951,48.4,4.8,mb,56,56.4,,0.81,us,usp000j8n2,2014-11-07T01:45:57.660Z,"85 km SSE of Karakenja, Tajikistan",earthquake,,8.4,,20,reviewed,us,us
2011-09-27T11:02:59.040Z,36.591,76.701,81.7,5,mb,131,94.5,,0.7,us,usp000j8mj,2015-03-24T01:21:29.372Z,"172 km NE of Skardu, Pakistan",earthquake,,4.6,,74,reviewed,us,us
2011-09-25T12:21:15.190Z,34.444,69.445,11.8,4.8,mb,55,54.7,,1.1,us,usp000j8hv,2014-11-07T01:45:57.093Z,"26 km ESE of Kabul, Afghanistan",earthquake,,9,,17,reviewed,us,us
2011-09-25T11:22:18.580Z,12.745,92.424,37.3,5.1,mb,46,129.8,,1.01,us,usp000j8hs,2014-11-07T01:45:57.079Z,"119 km NNW of Bamboo Flat, India",earthquake,,10.7,,17,reviewed,us,us
2011-09-22T14:17:34.580Z,23.647,95.067,139.3,4.7,mb,39,53.3,,0.9,us,usp000j8db,2015-03-24T02:27:32.401Z,"67 km E of Mawlaik, Myanmar",earthquake,,7.5,,13,reviewed,us,us
2011-09-20T08:55:26.990Z,34.549,70.243,38.6,4.8,mb,64,54.5,,0.98,us,usp000j8at,2014-11-07T01:45:55.985Z,"13 km SSE of Mehtar L?m, Afghanistan",earthquake,,9,,19,reviewed,us,us
2011-09-19T08:04:13.690Z,25.002,95.178,116.8,4.5,mb,24,71.6,,0.75,us,usp000j89h,2014-11-07T01:45:55.330Z,"100 km SE of Phek, India",earthquake,,8.8,,4,reviewed,us,us
2011-09-18T13:54:19.630Z,27.353,88.452,28.2,4.7,mb,58,107,,1.34,us,usp000j88g,2015-03-24T01:46:36.489Z,"14 km NNW of Singtam, India",earthquake,,14.9,,18,reviewed,us,us
2011-09-18T13:12:00.350Z,27.52,88.583,40.1,4.8,mb,57,96.5,,1.14,us,usp000j88d,2015-03-24T01:56:34.208Z,"6 km E of Mangan, India",earthquake,,6.9,,13,reviewed,us,us
2011-09-18T12:40:51.830Z,27.73,88.155,50,6.9,mww,383,13,,0.96,us,usp000j88b,2022-04-08T22:05:29.441Z,"43 km NW of Mangan, India",earthquake,,,,,reviewed,us,us
2011-09-15T15:27:03.480Z,36.358,82.51,17.8,5.3,mwc,319,26,,0.96,us,usp000j837,2022-04-08T22:04:55.986Z,"244 km ESE of Hotan, China",earthquake,,4.3,,,reviewed,us,gcmt
2011-09-14T11:26:17.160Z,36.474,70.41,220.7,4.5,mb,65,77.2,,0.97,us,usp000j81d,2014-11-07T01:45:53.570Z,"50 km ESE of Farkh?r, Afghanistan",earthquake,,,,22,reviewed,us,us
2011-09-11T14:22:40.980Z,34.891,89.747,32.5,4.7,mb,25,111.1,,0.94,us,usp000j7xa,2014-11-07T01:45:52.788Z,"Xizang-Qinghai border region",earthquake,,19.2,,4,reviewed,us,us
2011-09-08T19:46:49.720Z,38.98,70.696,30,4.9,mwc,156,36.8,,0.89,us,usp000j7t5,2015-03-24T01:20:42.242Z,"28 km E of Rasht, Tajikistan",earthquake,,,,,reviewed,us,gcmt
2011-09-05T20:46:33.660Z,32.8,70.415,10,4.6,mb,37,88,,1.06,us,usp000j7nx,2014-11-07T01:45:50.670Z,"15 km NNE of Gulishah Kach, Pakistan",earthquake,,,,10,reviewed,us,us
2011-08-30T13:22:12.720Z,36.324,70.891,174.4,4.6,mb,21,143.9,,1.08,us,usp000j792,2014-11-07T01:45:44.846Z,"60 km S of Jurm, Afghanistan",earthquake,,18.4,,2,reviewed,us,us
2011-08-28T04:40:45.350Z,26.521,96.748,121.7,4.5,mb,54,74.1,,0.62,us,usp000j75n,2014-11-07T01:45:44.242Z,"35 km N of Sarupathar, India",earthquake,,6.9,,18,reviewed,us,us
2011-08-26T20:32:40.930Z,36.445,70.727,202.4,5.3,mwc,342,21.7,,0.86,us,usp000j72h,2015-03-24T01:48:29.167Z,"47 km SSW of Jurm, Afghanistan",earthquake,,,,,reviewed,us,gcmt
2011-08-26T08:55:31.080Z,38.616,78.997,10,4.8,mb,13,146,,1.33,us,usp000j723,2014-11-07T01:45:43.260Z,"149 km N of Zangguy, China",earthquake,,,,3,reviewed,us,us
2011-08-24T13:06:42.280Z,36.473,71.613,117.5,4.8,mb,15,121.3,,1.13,us,usp000j6yu,2014-11-07T01:45:41.881Z,"24 km SSE of Ashk?sham, Afghanistan",earthquake,,12.6,,7,reviewed,us,us
2011-08-23T14:28:56.890Z,36.387,71.178,90.4,4.7,mb,79,88.3,,0.75,us,usp000j6x6,2014-11-07T01:45:41.520Z,"45 km SW of Ashk?sham, Afghanistan",earthquake,,6.2,,35,reviewed,us,us
2011-08-23T01:22:56.280Z,33.095,76.858,14.6,5.1,mb,148,29.4,,0.77,us,usp000j6w9,2022-04-08T22:00:00.233Z,"41 km S of Padam, India",earthquake,,10.5,,73,reviewed,us,us
2011-08-22T19:14:33.050Z,36.45,70.86,165.5,4.8,mb,29,67.8,,0.9,us,usp000j6vu,2014-11-07T01:45:41.206Z,"46 km S of Jurm, Afghanistan",earthquake,,13.7,,5,reviewed,us,us
2011-08-22T16:25:20.820Z,38.516,69.598,21.3,4.8,mb,101,62.5,,0.96,us,usp000j6vk,2015-03-24T01:20:04.402Z,"24 km SSW of Obigarm, Tajikistan",earthquake,,10.9,,45,reviewed,us,us
2011-08-20T05:31:23.370Z,42.34,71.319,30.5,5,mb,87,49.7,,0.91,us,usp000j6q6,2015-03-24T02:26:56.146Z,"62 km S of Taraz, Kazakhstan",earthquake,,10.2,,41,reviewed,us,us
2011-08-19T23:49:16.360Z,36.704,69.894,35,4.9,mb,104,73.9,,1.11,us,usp000j6pt,2014-11-07T01:45:38.451Z,"14 km NNE of Farkh?r, Afghanistan",earthquake,,,,38,reviewed,us,us
2011-08-17T23:52:03.390Z,36.362,69.419,34.6,4.9,mwc,217,20.9,,1.02,us,usp000j6ma,2015-03-24T01:19:56.495Z,"41 km NE of Nahr?n, Afghanistan",earthquake,,3.4,,,reviewed,us,gcmt
2011-08-17T00:35:41.920Z,38.6,70.096,53,4.5,mb,64,75,,1.03,us,usp000j6k0,2014-11-07T01:45:37.568Z,"28 km SE of Roghun, Tajikistan",earthquake,,8.3,,20,reviewed,us,us
2011-08-11T17:06:14.470Z,37.66,95.69,10,5,mb,144,38.6,,0.81,us,usp000j6ag,2022-04-08T21:58:10.364Z,"299 km SW of Laojunmiao, China",earthquake,,,,71,reviewed,us,us
2011-08-11T10:06:29.350Z,39.955,77.028,10,5.6,mww,239,22.2,,0.95,us,usp000j6a4,2022-04-08T21:59:02.465Z,"104 km ENE of Kashgar, China",earthquake,,,,,reviewed,us,us
2011-08-10T00:53:24.680Z,27.723,65.082,37,5.7,mww,208,38.9,,0.9,us,usp000j68j,2022-04-08T21:57:56.973Z,"100 km SSW of Kharan, Pakistan",earthquake,,6.5,,,reviewed,us,us
2011-08-08T17:53:23.430Z,36.905,71.201,81.5,4.8,mb,50,95.2,,0.64,us,usp000j66d,2014-11-07T01:45:34.879Z,"33 km E of Jurm, Afghanistan",earthquake,,7.6,,19,reviewed,us,us
2011-08-06T08:57:41.740Z,36.35,71.103,101.6,4.7,mb,42,72.3,,1.05,us,usp000j623,2014-11-07T01:45:34.290Z,"Afghanistan-Tajikistan-Pakistan region",earthquake,,8.2,,19,reviewed,us,us
2011-08-01T19:40:53.480Z,33.739,87.574,13.6,5.3,mwc,173,70,,0.98,us,usp000j5uj,2022-04-08T21:57:03.462Z,"western Xizang",earthquake,,4,,,reviewed,us,gcmt
2011-07-28T18:42:35.260Z,33.32,75.998,33.3,4.5,mb,53,54.7,,0.78,us,usp000j5mm,2014-11-07T01:45:27.609Z,"21 km E of Kishtw?r, India",earthquake,,17.8,,11,reviewed,us,us
2011-07-27T07:14:24.220Z,36.238,71.11,97.5,4.7,mb,69,95.3,,0.8,us,usp000j5jp,2014-11-07T01:45:27.222Z,"62 km SW of Ashk?sham, Afghanistan",earthquake,,7.7,,24,reviewed,us,us
2011-07-27T03:17:17.110Z,36.23,69.502,169.5,4.5,mb,125,58.7,,0.83,us,usp000j5jc,2015-03-24T02:32:57.505Z,"37 km ENE of Nahr?n, Afghanistan",earthquake,,,,38,reviewed,us,us
2011-07-26T23:42:53.930Z,35.76,92.644,12.1,4.5,mb,44,99.9,,1.07,us,usp000j5j5,2014-11-07T01:45:27.115Z,"Southern Qinghai, China",earthquake,,17.8,,13,reviewed,us,us
2011-07-24T10:38:54.000Z,28.274,66.368,10,4.9,mwc,106,39.4,,0.74,us,usp000j5du,2014-11-07T01:45:25.693Z,"26 km SSE of Surab, Pakistan",earthquake,,,,,reviewed,us,gcmt
2011-07-21T03:09:26.000Z,26.52,59.55,11,4.6,mb,89,76.6,,,us,usp000j580,2014-11-07T01:45:24.637Z,"10 km SW of Fann?j, Iran",earthquake,,,,31,reviewed,teh,us
